"","ExcelID","family","species","ReptileElevation","year","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","basisOfRecord","locality"
"233",441557,"Cheloniidae","Caretta caretta",0,NA,28.9295,-80.4123,1000,"HUMAN_OBSERVATION",""
"234",441559,"Cheloniidae","Caretta caretta",0,NA,28.9295,-80.4123,1000,"HUMAN_OBSERVATION",""
"235",441548,"Cheloniidae","Caretta caretta",0,NA,28.9297,-80.5407,1000,"HUMAN_OBSERVATION",""
"236",441567,"Cheloniidae","Caretta caretta",0,NA,28.93,-80.785,1000,"HUMAN_OBSERVATION",""
"237",666039,"Cheloniidae","Caretta caretta",0,2016,28.954114,-80.7637,29545,"HUMAN_OBSERVATION",""
"238",442579,"Cheloniidae","Caretta caretta",0,1998,28.9627,-80.2072,1000,"HUMAN_OBSERVATION",""
"239",442121,"Cheloniidae","Caretta caretta",0,NA,29.0122,-80.4576,1000,"HUMAN_OBSERVATION",""
"240",442125,"Cheloniidae","Caretta caretta",0,NA,29.0123,-80.453,1000,"HUMAN_OBSERVATION",""
"241",442130,"Cheloniidae","Caretta caretta",0,NA,29.0123,-80.471,1000,"HUMAN_OBSERVATION",""
"242",441902,"Cheloniidae","Caretta caretta",0,NA,29.0125,-80.4148,1000,"HUMAN_OBSERVATION",""
"243",442126,"Cheloniidae","Caretta caretta",0,NA,29.0125,-80.4357,1000,"HUMAN_OBSERVATION",""
"244",442840,"Cheloniidae","Caretta caretta",0,NA,29.0125,-80.8264,1000,"HUMAN_OBSERVATION",""
"245",442845,"Cheloniidae","Caretta caretta",0,NA,29.0125,-80.813,1000,"HUMAN_OBSERVATION",""
"246",442842,"Cheloniidae","Caretta caretta",0,NA,29.0127,-80.8323,1000,"HUMAN_OBSERVATION",""
"247",442131,"Cheloniidae","Caretta caretta",0,NA,29.0128,-80.3735,1000,"HUMAN_OBSERVATION",""
"248",442838,"Cheloniidae","Caretta caretta",0,NA,29.0128,-80.6497,1000,"HUMAN_OBSERVATION",""
"249",441910,"Cheloniidae","Caretta caretta",0,NA,29.013,-80.3634,1000,"HUMAN_OBSERVATION",""
"250",442831,"Cheloniidae","Caretta caretta",0,NA,29.0137,-80.3467,1000,"HUMAN_OBSERVATION",""
"251",441569,"Cheloniidae","Caretta caretta",0,NA,29.015,-80.791,1000,"HUMAN_OBSERVATION",""
"252",441570,"Cheloniidae","Caretta caretta",0,NA,29.0155,-80.7812,1000,"HUMAN_OBSERVATION",""
"253",441561,"Cheloniidae","Caretta caretta",0,NA,29.0163,-80.7688,1000,"HUMAN_OBSERVATION",""
"254",441572,"Cheloniidae","Caretta caretta",0,NA,29.0164,-80.8234,1000,"HUMAN_OBSERVATION",""
"255",441566,"Cheloniidae","Caretta caretta",0,NA,29.0168,-80.7136,1000,"HUMAN_OBSERVATION",""
"256",442576,"Cheloniidae","Caretta caretta",0,NA,29.0955,-80.5001,1000,"HUMAN_OBSERVATION",""
"257",441562,"Cheloniidae","Caretta caretta",0,NA,29.0957,-80.7387,1000,"HUMAN_OBSERVATION",""
"258",441563,"Cheloniidae","Caretta caretta",0,NA,29.0957,-80.6572,1000,"HUMAN_OBSERVATION",""
"259",442582,"Cheloniidae","Caretta caretta",0,NA,29.0957,-80.7727,1000,"HUMAN_OBSERVATION",""
"260",442577,"Cheloniidae","Caretta caretta",0,NA,29.0958,-80.5718,1000,"HUMAN_OBSERVATION",""
"261",442586,"Cheloniidae","Caretta caretta",0,NA,29.0958,-80.8788,1000,"HUMAN_OBSERVATION",""
"262",442828,"Cheloniidae","Caretta caretta",0,NA,29.0958,-80.5922,1000,"HUMAN_OBSERVATION",""
"263",441555,"Cheloniidae","Caretta caretta",0,NA,29.096,-80.6144,1000,"HUMAN_OBSERVATION",""
"264",441549,"Cheloniidae","Caretta caretta",0,NA,29.0962,-80.5699,1000,"HUMAN_OBSERVATION",""
"265",441560,"Cheloniidae","Caretta caretta",0,NA,29.0962,-80.5615,1000,"HUMAN_OBSERVATION",""
"266",442837,"Cheloniidae","Caretta caretta",0,NA,29.0962,-80.7163,1000,"HUMAN_OBSERVATION",""
"267",442834,"Cheloniidae","Caretta caretta",0,NA,29.0968,-80.4936,1000,"HUMAN_OBSERVATION",""
"268",441909,"Cheloniidae","Caretta caretta",0,NA,29.0972,-80.3792,1000,"HUMAN_OBSERVATION",""
"269",442571,"Cheloniidae","Caretta caretta",0,NA,29.0999,-80.8687,1000,"HUMAN_OBSERVATION",""
"270",442584,"Cheloniidae","Caretta caretta",0,NA,29.1,-80.827,1000,"HUMAN_OBSERVATION",""
"271",442581,"Cheloniidae","Caretta caretta",0,NA,29.1006,-80.8061,1000,"HUMAN_OBSERVATION",""
"272",442585,"Cheloniidae","Caretta caretta",0,NA,29.1006,-80.8061,1000,"HUMAN_OBSERVATION",""
"273",443112,"Cheloniidae","Caretta caretta",0,NA,29.179,-80.5132,1000,"HUMAN_OBSERVATION",""
"274",442104,"Cheloniidae","Caretta caretta",0,NA,29.1798,-80.6439,1000,"HUMAN_OBSERVATION",""
"275",442133,"Cheloniidae","Caretta caretta",0,NA,29.1798,-80.4762,1000,"HUMAN_OBSERVATION",""
"276",443365,"Cheloniidae","Caretta caretta",0,NA,29.1798,-80.7833,1000,"HUMAN_OBSERVATION",""
"277",442103,"Cheloniidae","Caretta caretta",0,NA,29.1802,-80.7527,1000,"HUMAN_OBSERVATION",""
"278",442792,"Cheloniidae","Caretta caretta",0,NA,29.1837,-80.8258,1000,"HUMAN_OBSERVATION",""
"279",443057,"Cheloniidae","Caretta caretta",0,NA,29.2627,-80.4516,1000,"HUMAN_OBSERVATION",""
"280",443058,"Cheloniidae","Caretta caretta",0,NA,29.2627,-80.4516,1000,"HUMAN_OBSERVATION",""
"281",443107,"Cheloniidae","Caretta caretta",0,NA,29.2628,-80.6853,1000,"HUMAN_OBSERVATION",""
"282",443055,"Cheloniidae","Caretta caretta",0,NA,29.263,-80.5814,1000,"HUMAN_OBSERVATION",""
"283",443113,"Cheloniidae","Caretta caretta",0,NA,29.263,-80.7046,1000,"HUMAN_OBSERVATION",""
"284",443056,"Cheloniidae","Caretta caretta",0,NA,29.2632,-80.5432,1000,"HUMAN_OBSERVATION",""
"285",443099,"Cheloniidae","Caretta caretta",0,NA,29.2632,-80.8314,1000,"HUMAN_OBSERVATION",""
"286",443105,"Cheloniidae","Caretta caretta",0,NA,29.2632,-80.6774,1000,"HUMAN_OBSERVATION",""
"287",442562,"Cheloniidae","Caretta caretta",0,NA,29.2633,-80.6355,1000,"HUMAN_OBSERVATION",""
"288",442563,"Cheloniidae","Caretta caretta",0,NA,29.2633,-80.5087,1000,"HUMAN_OBSERVATION",""
"289",443109,"Cheloniidae","Caretta caretta",0,NA,29.2633,-80.679,1000,"HUMAN_OBSERVATION",""
"290",442568,"Cheloniidae","Caretta caretta",0,NA,29.2664,-80.9906,1000,"HUMAN_OBSERVATION",""
"291",442587,"Cheloniidae","Caretta caretta",0,NA,29.2669,-80.9481,1000,"HUMAN_OBSERVATION",""
"292",443069,"Cheloniidae","Caretta caretta",0,NA,29.3455,-80.5432,1000,"HUMAN_OBSERVATION",""
"293",443067,"Cheloniidae","Caretta caretta",0,NA,29.3458,-80.409,1000,"HUMAN_OBSERVATION",""
"294",443383,"Cheloniidae","Caretta caretta",0,NA,29.3462,-80.5421,1000,"HUMAN_OBSERVATION",""
"295",443075,"Cheloniidae","Caretta caretta",0,NA,29.3463,-80.7021,1000,"HUMAN_OBSERVATION",""
"296",443380,"Cheloniidae","Caretta caretta",0,NA,29.3463,-80.5959,1000,"HUMAN_OBSERVATION",""
"297",442110,"Cheloniidae","Caretta caretta",0,NA,29.3468,-80.4637,1000,"HUMAN_OBSERVATION",""
"298",442132,"Cheloniidae","Caretta caretta",0,NA,29.3501,-80.9517,1000,"HUMAN_OBSERVATION",""
"299",441534,"Cheloniidae","Caretta caretta",0,NA,29.429,-80.6441,1000,"HUMAN_OBSERVATION",""
"300",441554,"Cheloniidae","Caretta caretta",0,NA,29.4292,-80.7388,1000,"HUMAN_OBSERVATION",""
"301",441539,"Cheloniidae","Caretta caretta",0,NA,29.4293,-80.431,1000,"HUMAN_OBSERVATION",""
"302",441564,"Cheloniidae","Caretta caretta",0,NA,29.4293,-80.7929,1000,"HUMAN_OBSERVATION",""
"303",442819,"Cheloniidae","Caretta caretta",0,NA,29.4294,-80.4282,1000,"HUMAN_OBSERVATION",""
"304",441552,"Cheloniidae","Caretta caretta",0,NA,29.4297,-80.7217,1000,"HUMAN_OBSERVATION",""
"305",442833,"Cheloniidae","Caretta caretta",0,NA,29.4297,-80.7254,1000,"HUMAN_OBSERVATION",""
"306",441565,"Cheloniidae","Caretta caretta",0,NA,29.4298,-80.7021,1000,"HUMAN_OBSERVATION",""
"307",442797,"Cheloniidae","Caretta caretta",0,NA,29.43,-80.8529,1000,"HUMAN_OBSERVATION",""
"308",442821,"Cheloniidae","Caretta caretta",0,NA,29.43,-80.4488,1000,"HUMAN_OBSERVATION",""
"309",441531,"Cheloniidae","Caretta caretta",0,NA,29.4302,-80.6642,1000,"HUMAN_OBSERVATION",""
"310",442817,"Cheloniidae","Caretta caretta",0,NA,29.4315,-80.5823,1000,"HUMAN_OBSERVATION",""
"311",443377,"Cheloniidae","Caretta caretta",0,NA,29.4334,-80.9201,1000,"HUMAN_OBSERVATION",""
"312",676556,"Cheloniidae","Caretta caretta",0,2010,29.498112,-81.01503,29470,"HUMAN_OBSERVATION",""
"313",443078,"Cheloniidae","Caretta caretta",0,NA,29.5119,-80.9464,1000,"HUMAN_OBSERVATION",""
"314",443077,"Cheloniidae","Caretta caretta",0,NA,29.5127,-80.5833,1000,"HUMAN_OBSERVATION",""
"315",442111,"Cheloniidae","Caretta caretta",0,NA,29.5135,-80.4793,1000,"HUMAN_OBSERVATION",""
"316",442379,"Cheloniidae","Caretta caretta",0,NA,29.5166,-80.8732,1000,"HUMAN_OBSERVATION",""
"317",442377,"Cheloniidae","Caretta caretta",0,NA,29.5167,-80.8774,1000,"HUMAN_OBSERVATION",""
"318",442812,"Cheloniidae","Caretta caretta",0,NA,29.596,-80.5352,1000,"HUMAN_OBSERVATION",""
"319",442811,"Cheloniidae","Caretta caretta",0,NA,29.5965,-80.55,1000,"HUMAN_OBSERVATION",""
"320",442820,"Cheloniidae","Caretta caretta",0,NA,29.5965,-80.8763,1000,"HUMAN_OBSERVATION",""
"321",442117,"Cheloniidae","Caretta caretta",0,NA,29.5967,-80.9406,1000,"HUMAN_OBSERVATION",""
"322",442118,"Cheloniidae","Caretta caretta",0,NA,29.5967,-80.8134,1000,"HUMAN_OBSERVATION",""
"323",441893,"Cheloniidae","Caretta caretta",0,NA,29.5968,-80.5532,1000,"HUMAN_OBSERVATION",""
"324",441898,"Cheloniidae","Caretta caretta",0,NA,29.597,-80.6138,1000,"HUMAN_OBSERVATION",""
"325",441901,"Cheloniidae","Caretta caretta",0,NA,29.597,-80.9099,1000,"HUMAN_OBSERVATION",""
"326",442116,"Cheloniidae","Caretta caretta",0,NA,29.597,-81.011,1000,"HUMAN_OBSERVATION",""
"327",441894,"Cheloniidae","Caretta caretta",0,NA,29.5972,-80.5847,1000,"HUMAN_OBSERVATION",""
"328",34242,"Cheloniidae","Caretta caretta",12,2018,29.609835,-81.260503,29458,"HUMAN_OBSERVATION",""
"329",434298,"Cheloniidae","Caretta caretta",0,2018,29.661031,-85.088244,29458,"HUMAN_OBSERVATION",""
"330",441889,"Cheloniidae","Caretta caretta",0,NA,29.6795,-80.8271,1000,"HUMAN_OBSERVATION",""
"331",441891,"Cheloniidae","Caretta caretta",0,NA,29.6795,-80.7557,1000,"HUMAN_OBSERVATION",""
"332",442107,"Cheloniidae","Caretta caretta",0,NA,29.6796,-81.0923,1000,"HUMAN_OBSERVATION",""
"333",442353,"Cheloniidae","Caretta caretta",0,NA,29.6796,-81.1134,1000,"HUMAN_OBSERVATION",""
"334",442354,"Cheloniidae","Caretta caretta",0,NA,29.6796,-81.1436,1000,"HUMAN_OBSERVATION",""
"335",442105,"Cheloniidae","Caretta caretta",0,NA,29.68,-81.1276,1000,"HUMAN_OBSERVATION",""
"336",442793,"Cheloniidae","Caretta caretta",0,NA,29.68,-80.9476,1000,"HUMAN_OBSERVATION",""
"337",441890,"Cheloniidae","Caretta caretta",0,NA,29.6802,-80.9836,1000,"HUMAN_OBSERVATION",""
"338",442108,"Cheloniidae","Caretta caretta",0,NA,29.6802,-81.1121,1000,"HUMAN_OBSERVATION",""
"339",442361,"Cheloniidae","Caretta caretta",0,NA,29.6802,-81.1621,1000,"HUMAN_OBSERVATION",""
"340",441519,"Cheloniidae","Caretta caretta",0,NA,29.6807,-80.8187,1000,"HUMAN_OBSERVATION",""
"341",441518,"Cheloniidae","Caretta caretta",0,NA,29.681,-81.1752,1000,"HUMAN_OBSERVATION",""
"342",442796,"Cheloniidae","Caretta caretta",0,1999,29.7102,-80.3822,1000,"HUMAN_OBSERVATION",""
"343",441522,"Cheloniidae","Caretta caretta",0,1984,29.72525,-80.47477,1000,"HUMAN_OBSERVATION",""
"344",442366,"Cheloniidae","Caretta caretta",0,1998,29.7317,-80.9242,1000,"HUMAN_OBSERVATION",""
"345",442359,"Cheloniidae","Caretta caretta",0,1998,29.7342,-80.9183,1000,"HUMAN_OBSERVATION",""
"346",441520,"Cheloniidae","Caretta caretta",0,1984,29.75025,-80.46644,1000,"HUMAN_OBSERVATION",""
"347",442358,"Cheloniidae","Caretta caretta",0,NA,29.7635,-80.6122,1000,"HUMAN_OBSERVATION",""
"348",443059,"Cheloniidae","Caretta caretta",0,NA,29.7635,-81.091,1000,"HUMAN_OBSERVATION",""
"349",443060,"Cheloniidae","Caretta caretta",0,NA,29.7637,-81.0756,1000,"HUMAN_OBSERVATION",""
"350",441892,"Cheloniidae","Caretta caretta",0,NA,29.7638,-80.645,1000,"HUMAN_OBSERVATION",""
"351",442355,"Cheloniidae","Caretta caretta",0,NA,29.7643,-80.9388,1000,"HUMAN_OBSERVATION",""
"352",443062,"Cheloniidae","Caretta caretta",0,NA,29.7653,-81.0452,1000,"HUMAN_OBSERVATION",""
"353",442360,"Cheloniidae","Caretta caretta",0,1984,29.80025,-80.3831,1000,"HUMAN_OBSERVATION",""
"354",442356,"Cheloniidae","Caretta caretta",0,1998,29.818,-80.7343,1000,"HUMAN_OBSERVATION",""
"355",443366,"Cheloniidae","Caretta caretta",0,1998,29.8207,-80.6947,1000,"HUMAN_OBSERVATION",""
"356",442556,"Cheloniidae","Caretta caretta",0,NA,29.8457,-80.8707,1000,"HUMAN_OBSERVATION",""
"357",442560,"Cheloniidae","Caretta caretta",0,NA,29.8457,-80.8781,1000,"HUMAN_OBSERVATION",""
"358",442558,"Cheloniidae","Caretta caretta",0,NA,29.846,-80.8536,1000,"HUMAN_OBSERVATION",""
"359",442099,"Cheloniidae","Caretta caretta",0,NA,29.8463,-80.8257,1000,"HUMAN_OBSERVATION",""
"360",442101,"Cheloniidae","Caretta caretta",0,NA,29.8465,-80.8908,1000,"HUMAN_OBSERVATION",""
"361",442557,"Cheloniidae","Caretta caretta",0,NA,29.8465,-80.9387,1000,"HUMAN_OBSERVATION",""
"362",442789,"Cheloniidae","Caretta caretta",0,NA,29.8466,-81.1872,1000,"HUMAN_OBSERVATION",""
"363",442096,"Cheloniidae","Caretta caretta",0,NA,29.8467,-81.1553,1000,"HUMAN_OBSERVATION",""
"364",442097,"Cheloniidae","Caretta caretta",0,NA,29.8467,-81.1072,1000,"HUMAN_OBSERVATION",""
"365",442100,"Cheloniidae","Caretta caretta",0,NA,29.8467,-81.21,1000,"HUMAN_OBSERVATION",""
"366",442559,"Cheloniidae","Caretta caretta",0,NA,29.8467,-80.786,1000,"HUMAN_OBSERVATION",""
"367",442098,"Cheloniidae","Caretta caretta",0,NA,29.8468,-81.1218,1000,"HUMAN_OBSERVATION",""
"368",442095,"Cheloniidae","Caretta caretta",0,NA,29.8475,-80.7484,1000,"HUMAN_OBSERVATION",""
"369",441885,"Cheloniidae","Caretta caretta",0,NA,29.9303,-80.7682,1000,"HUMAN_OBSERVATION",""
"370",441886,"Cheloniidae","Caretta caretta",0,NA,29.9303,-81.1377,1000,"HUMAN_OBSERVATION",""
"371",441887,"Cheloniidae","Caretta caretta",0,NA,29.9303,-80.8227,1000,"HUMAN_OBSERVATION",""
"372",441888,"Cheloniidae","Caretta caretta",0,NA,29.9303,-80.767,1000,"HUMAN_OBSERVATION",""
"373",443052,"Cheloniidae","Caretta caretta",0,NA,29.9303,-80.9838,1000,"HUMAN_OBSERVATION",""
"374",443053,"Cheloniidae","Caretta caretta",0,NA,29.9305,-80.9108,1000,"HUMAN_OBSERVATION",""
"375",441883,"Cheloniidae","Caretta caretta",0,NA,29.931,-81.1036,1000,"HUMAN_OBSERVATION",""
"376",441884,"Cheloniidae","Caretta caretta",0,NA,29.931,-81.0716,1000,"HUMAN_OBSERVATION",""
"377",442787,"Cheloniidae","Caretta caretta",0,NA,29.931,-81.1188,1000,"HUMAN_OBSERVATION",""
"378",442350,"Cheloniidae","Caretta caretta",0,NA,29.932,-81.2732,1000,"HUMAN_OBSERVATION",""
"379",441856,"Cheloniidae","Caretta caretta",0,NA,30.0127,-81.2085,1000,"HUMAN_OBSERVATION",""
"380",442068,"Cheloniidae","Caretta caretta",0,NA,30.013,-81.2561,1000,"HUMAN_OBSERVATION",""
"381",443029,"Cheloniidae","Caretta caretta",0,NA,30.0132,-81.2788,1000,"HUMAN_OBSERVATION",""
"382",442069,"Cheloniidae","Caretta caretta",0,NA,30.0133,-80.9936,1000,"HUMAN_OBSERVATION",""
"383",442744,"Cheloniidae","Caretta caretta",0,NA,30.0133,-80.9952,1000,"HUMAN_OBSERVATION",""
"384",140994,"Cheloniidae","Caretta caretta",0,2018,30.035839,-81.310374,29407,"HUMAN_OBSERVATION",""
"385",437307,"Cheloniidae","Caretta caretta",0,2018,30.046211,-85.931742,29407,"HUMAN_OBSERVATION",""
"386",441486,"Cheloniidae","Caretta caretta",0,NA,30.0967,-81.2182,1000,"HUMAN_OBSERVATION",""
"387",443333,"Cheloniidae","Caretta caretta",0,NA,30.0967,-80.7961,1000,"HUMAN_OBSERVATION",""
"388",441494,"Cheloniidae","Caretta caretta",0,NA,30.0972,-81.1072,1000,"HUMAN_OBSERVATION",""
"389",441487,"Cheloniidae","Caretta caretta",0,NA,30.0975,-80.8909,1000,"HUMAN_OBSERVATION",""
"390",320998,"Cheloniidae","Caretta caretta",0,2019,30.169998,-81.300366,29407,"HUMAN_OBSERVATION",""
"391",442534,"Cheloniidae","Caretta caretta",0,NA,30.1792,-80.7223,1000,"HUMAN_OBSERVATION",""
"392",442526,"Cheloniidae","Caretta caretta",0,NA,30.1798,-80.8079,1000,"HUMAN_OBSERVATION",""
"393",443027,"Cheloniidae","Caretta caretta",0,NA,30.1798,-80.9754,1000,"HUMAN_OBSERVATION",""
"394",443024,"Cheloniidae","Caretta caretta",0,NA,30.1803,-80.9546,1000,"HUMAN_OBSERVATION",""
"395",443026,"Cheloniidae","Caretta caretta",0,NA,30.1805,-81.1443,1000,"HUMAN_OBSERVATION",""
"396",443023,"Cheloniidae","Caretta caretta",0,NA,30.1808,-81.1293,1000,"HUMAN_OBSERVATION",""
"397",443032,"Cheloniidae","Caretta caretta",0,NA,30.1808,-81.1276,1000,"HUMAN_OBSERVATION",""
"398",447148,"Cheloniidae","Caretta caretta",12,2017,30.196568,-84.225322,29394,"HUMAN_OBSERVATION",""
"399",7460,"Cheloniidae","Caretta caretta",0,2016,30.225608,-86.678869,29369,"HUMAN_OBSERVATION",""
"400",441493,"Cheloniidae","Caretta caretta",0,1999,30.2532,-80.4822,1000,"HUMAN_OBSERVATION",""
"401",443033,"Cheloniidae","Caretta caretta",0,NA,30.2636,-80.6841,1000,"HUMAN_OBSERVATION",""
"402",442751,"Cheloniidae","Caretta caretta",0,NA,30.2637,-81.303,1000,"HUMAN_OBSERVATION",""
"403",443030,"Cheloniidae","Caretta caretta",0,NA,30.2637,-80.8223,1000,"HUMAN_OBSERVATION",""
"404",441489,"Cheloniidae","Caretta caretta",0,NA,30.2638,-81.2732,1000,"HUMAN_OBSERVATION",""
"405",441490,"Cheloniidae","Caretta caretta",0,NA,30.2638,-80.8346,1000,"HUMAN_OBSERVATION",""
"406",441491,"Cheloniidae","Caretta caretta",0,NA,30.2638,-81.3441,1000,"HUMAN_OBSERVATION",""
"407",441492,"Cheloniidae","Caretta caretta",0,NA,30.2638,-81.0447,1000,"HUMAN_OBSERVATION",""
"408",442747,"Cheloniidae","Caretta caretta",0,NA,30.2638,-81.2137,1000,"HUMAN_OBSERVATION",""
"409",442750,"Cheloniidae","Caretta caretta",0,NA,30.2638,-81.1687,1000,"HUMAN_OBSERVATION",""
"410",441488,"Cheloniidae","Caretta caretta",0,NA,30.264,-80.9239,1000,"HUMAN_OBSERVATION",""
"411",441495,"Cheloniidae","Caretta caretta",0,NA,30.2642,-80.9168,1000,"HUMAN_OBSERVATION",""
"412",442746,"Cheloniidae","Caretta caretta",0,NA,30.2642,-80.9846,1000,"HUMAN_OBSERVATION",""
"413",442748,"Cheloniidae","Caretta caretta",0,NA,30.2642,-80.952,1000,"HUMAN_OBSERVATION",""
"414",442749,"Cheloniidae","Caretta caretta",0,NA,30.2642,-80.7939,1000,"HUMAN_OBSERVATION",""
"415",443034,"Cheloniidae","Caretta caretta",0,NA,30.2642,-80.9899,1000,"HUMAN_OBSERVATION",""
"416",442546,"Cheloniidae","Caretta caretta",0,NA,30.2644,-81.2818,1000,"HUMAN_OBSERVATION",""
"417",441505,"Cheloniidae","Caretta caretta",0,NA,30.2648,-81.1841,1000,"HUMAN_OBSERVATION",""
"418",30074,"Cheloniidae","Caretta caretta",0,2018,30.287592,-88.901965,29382,"HUMAN_OBSERVATION",""
"419",136983,"Cheloniidae","Caretta caretta",0,2019,30.334856,-81.259681,29382,"HUMAN_OBSERVATION",""
"420",441504,"Cheloniidae","Caretta caretta",0,NA,30.3468,-80.8592,1000,"HUMAN_OBSERVATION",""
"421",442331,"Cheloniidae","Caretta caretta",0,NA,30.3468,-80.8741,1000,"HUMAN_OBSERVATION",""
"422",442768,"Cheloniidae","Caretta caretta",0,NA,30.3468,-80.8656,1000,"HUMAN_OBSERVATION",""
"423",443351,"Cheloniidae","Caretta caretta",0,NA,30.3468,-80.8835,1000,"HUMAN_OBSERVATION",""
"424",442329,"Cheloniidae","Caretta caretta",0,NA,30.347,-80.9028,1000,"HUMAN_OBSERVATION",""
"425",442336,"Cheloniidae","Caretta caretta",0,NA,30.347,-81.1566,1000,"HUMAN_OBSERVATION",""
"426",441502,"Cheloniidae","Caretta caretta",0,NA,30.3472,-81.1854,1000,"HUMAN_OBSERVATION",""
"427",442335,"Cheloniidae","Caretta caretta",0,NA,30.3472,-81.0465,1000,"HUMAN_OBSERVATION",""
"428",442767,"Cheloniidae","Caretta caretta",0,NA,30.3472,-81.2318,1000,"HUMAN_OBSERVATION",""
"429",442332,"Cheloniidae","Caretta caretta",0,NA,30.3475,-80.9886,1000,"HUMAN_OBSERVATION",""
"430",442764,"Cheloniidae","Caretta caretta",0,NA,30.3475,-81.1752,1000,"HUMAN_OBSERVATION",""
"431",442330,"Cheloniidae","Caretta caretta",0,NA,30.3478,-80.7595,1000,"HUMAN_OBSERVATION",""
"432",11646,"Cheloniidae","Caretta caretta",0,2008,30.379166,-81.093333,NA,"HUMAN_OBSERVATION",""
"433",11647,"Cheloniidae","Caretta caretta",0,2008,30.379166,-81.093333,NA,"HUMAN_OBSERVATION",""
"434",442998,"Cheloniidae","Caretta caretta",0,NA,30.4303,-81.3107,1000,"HUMAN_OBSERVATION",""
"435",442999,"Cheloniidae","Caretta caretta",0,NA,30.4305,-81.0703,1000,"HUMAN_OBSERVATION",""
"436",443001,"Cheloniidae","Caretta caretta",0,NA,30.4305,-81.2645,1000,"HUMAN_OBSERVATION",""
"437",442724,"Cheloniidae","Caretta caretta",0,NA,30.4307,-80.8362,1000,"HUMAN_OBSERVATION",""
"438",443262,"Cheloniidae","Caretta caretta",0,NA,30.4307,-80.7835,1000,"HUMAN_OBSERVATION",""
"439",443267,"Cheloniidae","Caretta caretta",0,NA,30.4307,-80.7737,1000,"HUMAN_OBSERVATION",""
"440",443268,"Cheloniidae","Caretta caretta",0,NA,30.4307,-80.7324,1000,"HUMAN_OBSERVATION",""
"441",443281,"Cheloniidae","Caretta caretta",0,NA,30.4307,-80.8746,1000,"HUMAN_OBSERVATION",""
"442",443000,"Cheloniidae","Caretta caretta",0,NA,30.4308,-81.1357,1000,"HUMAN_OBSERVATION",""
"443",443003,"Cheloniidae","Caretta caretta",0,NA,30.4308,-80.8547,1000,"HUMAN_OBSERVATION",""
"444",443263,"Cheloniidae","Caretta caretta",0,NA,30.4308,-80.9659,1000,"HUMAN_OBSERVATION",""
"445",443271,"Cheloniidae","Caretta caretta",0,NA,30.4308,-81.0234,1000,"HUMAN_OBSERVATION",""
"446",441799,"Cheloniidae","Caretta caretta",0,NA,30.431,-81.3288,1000,"HUMAN_OBSERVATION",""
"447",443266,"Cheloniidae","Caretta caretta",0,NA,30.431,-81.0046,1000,"HUMAN_OBSERVATION",""
"448",443264,"Cheloniidae","Caretta caretta",0,NA,30.4312,-81.055,1000,"HUMAN_OBSERVATION",""
"449",443260,"Cheloniidae","Caretta caretta",0,NA,30.4317,-81.095,1000,"HUMAN_OBSERVATION",""
"450",443269,"Cheloniidae","Caretta caretta",0,NA,30.4318,-81.1024,1000,"HUMAN_OBSERVATION",""
"451",443037,"Cheloniidae","Caretta caretta",0,NA,30.4752,-81.1621,1000,"HUMAN_OBSERVATION",""
"452",441781,"Cheloniidae","Caretta caretta",0,NA,30.5118,-81.3152,1000,"HUMAN_OBSERVATION",""
"453",441782,"Cheloniidae","Caretta caretta",0,NA,30.512,-81.2873,1000,"HUMAN_OBSERVATION",""
"454",442713,"Cheloniidae","Caretta caretta",0,NA,30.5132,-80.6499,1000,"HUMAN_OBSERVATION",""
"455",442714,"Cheloniidae","Caretta caretta",0,NA,30.5136,-80.7769,1000,"HUMAN_OBSERVATION",""
"456",441433,"Cheloniidae","Caretta caretta",0,NA,30.5137,-80.7849,1000,"HUMAN_OBSERVATION",""
"457",443254,"Cheloniidae","Caretta caretta",0,NA,30.5138,-80.8972,1000,"HUMAN_OBSERVATION",""
"458",442504,"Cheloniidae","Caretta caretta",0,NA,30.5139,-81.3097,1000,"HUMAN_OBSERVATION",""
"459",441784,"Cheloniidae","Caretta caretta",0,NA,30.514,-81.1635,1000,"HUMAN_OBSERVATION",""
"460",441435,"Cheloniidae","Caretta caretta",0,NA,30.5142,-80.674,1000,"HUMAN_OBSERVATION",""
"461",442712,"Cheloniidae","Caretta caretta",0,NA,30.5142,-81.1255,1000,"HUMAN_OBSERVATION",""
"462",441787,"Cheloniidae","Caretta caretta",0,NA,30.5143,-81.3366,1000,"HUMAN_OBSERVATION",""
"463",443245,"Cheloniidae","Caretta caretta",0,NA,30.5143,-80.9862,1000,"HUMAN_OBSERVATION",""
"464",442709,"Cheloniidae","Caretta caretta",0,NA,30.5145,-81.0329,1000,"HUMAN_OBSERVATION",""
"465",441434,"Cheloniidae","Caretta caretta",0,NA,30.5147,-81.2756,1000,"HUMAN_OBSERVATION",""
"466",442717,"Cheloniidae","Caretta caretta",0,NA,30.5147,-81.0661,1000,"HUMAN_OBSERVATION",""
"467",443256,"Cheloniidae","Caretta caretta",0,NA,30.5147,-81.2782,1000,"HUMAN_OBSERVATION",""
